date,rate
2006-01-03,9725.002105263158
2006-01-04,9655.002896631631
2006-01-05,9592.496690933156
2006-01-06,9569.999173075332
2006-01-09,9460.001655903296
2006-01-10,9454.998342175068
2006-01-11,9464.998345466578
2006-01-12,9369.999174440683
2006-01-13,9371.999335492981
2006-01-16,9475.0
2006-01-17,9470.00414078675
2006-01-18,9503.496907216495
2006-01-19,9397.001573759628
2006-01-20,9435.001657275438
2006-01-23,9450.004072656187
2006-01-24,9491.998044328553
2006-01-25,9346.998535871156
2006-01-26,9359.99673575975
2006-01-27,9375.0
2006-01-30,9387.502069193843
2006-01-31,9373.997359300214
2006-02-01,9330.003307972212
2006-02-02,9350.0
2006-02-03,9309.999170881354
2006-02-06,9219.99833069026
2006-02-07,9190.002505637685
2006-02-08,9264.998326079678
2006-02-09,9234.998329435348
2006-02-10,9229.999999999998
2006-02-13,9235.001682368775
2006-02-14,9227.500420238695
2006-02-15,9217.002688172044
2006-02-16,9222.499578343735
2006-02-17,9242.50189665346
2006-02-20,9231.000670465974
2006-02-21,9262.497900218377
2006-02-22,9354.997894736842
2006-02-23,9264.999581834909
2006-02-24,9292.50168123739
2006-02-27,9234.998312521093
2006-02-28,9182.501052631578
2006-03-01,9182.499581729964
2006-03-02,9190.000838855802
2006-03-03,9185.000000000002
2006-03-06,9184.996255304985
2006-03-07,9252.002014605892
2006-03-08,9314.999160651334
2006-03-09,9303.498322147652
2006-03-10,9240.00335598624
2006-03-13,9245.00083878544
2006-03-14,9168.003013056577
2006-03-15,9145.002494595046
2006-03-16,9169.997514292816
2006-03-17,9149.503487894954
2006-03-20,9148.00394282898
2006-03-21,9115.003293807642
2006-03-22,9088.996602866848
2006-03-23,9014.997926171713
2006-03-24,9120.001670983373
2006-03-27,9044.997920997923
2006-03-28,9053.003972194638
2006-03-29,9150.0
2006-03-30,9135.003306878307
2006-03-31,9065.003304692666
2006-04-03,9027.49730581116
2006-04-04,8989.997544405336
2006-04-05,9014.99755341706
2006-04-06,9005.003248862897
2006-04-07,8989.999178914526
2006-04-10,8982.50268617241
2006-04-11,8995.00206526229
2006-04-12,9007.496907216495
2006-04-13,8987.497932859269
2006-04-18,8982.500816193275
2006-04-19,8904.997570063179
2006-04-20,8884.99919002106
2006-04-21,8885.00203004466
2006-04-24,8836.999595632835
2006-04-25,8812.997987927565
2006-04-26,8812.498993963784
2006-04-27,8802.996616723054
2006-04-28,8807.003270319854
2006-05-02,8782.496242980305
2006-05-03,8775.003961337346
2006-05-04,8795.997458703938
2006-05-05,8789.99842370744
2006-05-08,8735.003135779241
2006-05-09,8740.001575175238
2006-05-10,8721.997026371391
2006-05-11,8730.001572821642
2006-05-12,8735.000774353413
2006-05-15,9130.001559332606
2006-05-16,9215.003510962004
2006-05-17,8930.003105107902
2006-05-18,9185.003915426782
2006-05-19,9210.0023498081
2006-05-22,9324.998039676939
2006-05-23,9260.50151857332
2006-05-24,9380.001556299121
2006-05-25,9374.998039984319
2006-05-26,9259.998437133703
2006-05-29,9217.502743376705
2006-05-30,9189.99922112314
2006-05-31,9254.996891513832
2006-06-01,9339.996859296481
2006-06-02,9265.00195083886
2006-06-05,9279.996913103874
2006-06-06,9344.998832412237
2006-06-07,9372.49980451951
2006-06-08,9425.001963093835
2006-06-09,9400.0
2006-06-12,9419.99681832644
2006-06-13,9494.99642033251
2006-06-14,9479.001830772904
2006-06-15,9382.498017446473
2006-06-16,9300.000000000002
2006-06-19,9380.001588436184
2006-06-20,9380.001594133588
2006-06-21,9362.499999999998
2006-06-22,9357.50278175171
2006-06-23,9402.503599424092
2006-06-26,9400.0
2006-06-27,9355.001193602293
2006-06-28,9340.501193317423
2006-06-29,9365.998882592387
2006-06-30,9262.998505466843
2006-07-03,9150.0
2006-07-04,9063.998123680714
2006-07-05,9120.001563232765
2006-07-06,9120.0
2006-07-07,9070.00313038034
2006-07-10,9050.0
2006-07-11,9044.99842964824
2006-07-12,9109.998427920138
2006-07-13,9105.003151591553
2006-07-14,9175.003947576188
2006-07-17,9294.003667969062
2006-07-18,9239.996807916366
2006-07-19,9254.999198846339
2006-07-20,9165.000395475758
2006-07-21,9146.001577287065
2006-07-24,9184.999604211192
2006-07-25,9119.998417220639
2006-07-26,9100.0
2006-07-27,9070.000785114233
2006-07-28,9095.001579279848
2006-07-31,9095.002741442782
2006-08-01,9100.0
2006-08-02,9110.001562744179
2006-08-03,9107.503325248415
2006-08-04,9084.498123827392
2006-08-07,9070.000000000002
2006-08-08,9089.99922112314
2006-08-09,9089.9992235422
2006-08-10,9047.997199968888
2006-08-11,9074.003913894325
2006-08-14,9089.998427425695
2006-08-15,9095.497053045186
2006-08-16,9092.50371296803
2006-08-17,9092.499417656649
2006-08-18,9065.497578503358
2006-08-21,9065.500425729544
2006-08-22,9070.496409615986
2006-08-23,9099.50046831096
2006-08-24,9139.996882550075
2006-08-25,9132.502742516846
2006-08-28,9123.5
2006-08-29,9092.496876951906
2006-08-30,9120.00312061164
2006-08-31,9096.996342697066
2006-09-01,9095.997503315908
2006-09-04,9082.500778089014
2006-09-05,9080.0
2006-09-06,9087.500977096848
2006-09-07,9119.998429031499
2006-09-08,9126.500432628018
2006-09-11,9135.003539683788
2006-09-12,9152.0025179007
2006-09-13,9112.502958113118
2006-09-14,9132.500196494539
2006-09-15,9120.0
2006-09-18,9149.498618239242
2006-09-19,9157.997471155366
2006-09-20,9167.497633322813
2006-09-21,9139.996858062996
2006-09-22,9189.997659358663
2006-09-25,9247.50156641604
2006-09-26,9204.001575423394
2006-09-27,9209.996846420687
2006-09-28,9224.998033509006
2006-09-29,9225.0
2006-10-02,9204.99802916831
2006-10-03,9205.00117767135
2006-10-04,9220.001576789657
2006-10-05,9209.99921389828
2006-10-06,9207.501579279848
2006-10-09,9228.001269538998
2006-10-10,9224.501515393205
2006-10-11,9222.49860479949
2006-10-12,9219.50363099513
2006-10-13,9205.498007968128
2006-10-16,9165.49740311626
2006-10-17,9154.998403066113
2006-10-18,9157.498206170772
2006-10-19,9160.003184459836
2006-10-20,9157.497226184816
2006-10-23,9164.99681427206
2006-10-24,9165.002790846025
2006-10-25,9130.0
2006-10-26,9109.997629020785
2006-10-27,9104.998817314516
2006-10-30,9100.0
2006-10-31,9112.5
2006-11-01,9102.500587912518
2006-11-02,9111.999686692254
2006-11-03,9115.501567398118
2006-11-06,9133.498661628091
2006-11-07,9126.499411995295
2006-11-08,9107.498434564808
2006-11-09,9121.498905908096
2006-11-10,9116.50342039801
2006-11-13,9127.498051441933
2006-11-14,9128.501247660635
2006-11-15,9182.496873045655
2006-11-16,9155.498281786942
2006-11-17,9163.002974792547
2006-11-20,9153.500506191107
2006-11-21,9140.003121585765
2006-11-22,9133.998137513581
2006-11-23,9130.502586273451
2006-11-24,9141.000152928582
2006-11-27,9141.497636114078
2006-11-28,9185.502395983875
2006-11-29,9166.496921790682
2006-11-30,9164.999999999998
2006-12-01,9170.001510117789
2006-12-04,9150.003756856262
2006-12-05,9115.49771209962
2006-12-06,9120.001506704837
2006-12-07,9072.497555839664
2006-12-08,9069.50135583007
2006-12-11,9087.500948622599
2006-12-12,9066.996375717306
2006-12-13,9070.003769317755
2006-12-14,9068.50363856883
2006-12-15,9085.998779185107
2006-12-18,9087.002672775869
2006-12-19,9139.998480012158
2006-12-20,9090.00227221086
2006-12-21,9070.003035361968
2006-12-22,9077.501516070346
2006-12-27,9032.502469792538
2006-12-28,9037.50094891065
2006-12-29,8993.500379650723
2007-01-02,8987.498116051243
2007-01-03,8970.002267402313
2007-01-04,9010.003052037235
2007-01-05,9012.503821461327
2007-01-08,9039.996924496387
2007-01-09,9034.99769549854
2007-01-10,9079.996920234064
2007-01-11,9120.502156500308
2007-01-12,9130.000775614675
2007-01-15,9114.998840893284
2007-01-16,9072.500579016445
2007-01-17,9108.00216902936
2007-01-18,9103.002631171645
2007-01-19,9077.496527241858
2007-01-22,9089.99690785405
2007-01-23,9085.0
2007-01-24,9078.815840061516
2007-01-25,9094.999229465247
2007-01-26,9119.998449732579
2007-01-29,9122.498258648711
2007-01-30,9100.000000000002
2007-01-31,9099.999999999998
2007-02-01,9081.497695852535
2007-02-02,9076.996927803379
2007-02-05,9064.998065764023
2007-02-06,9054.00231570822
2007-02-07,9038.500038500038
2007-02-08,9052.497883149874
2007-02-09,9052.50249865457
2007-02-12,9043.501080580425
2007-02-13,9074.497005068346
2007-02-14,9068.001834581868
2007-02-15,9040.99870594504
2007-02-16,9050.003811266102
2007-02-19,9074.002436795614
2007-02-20,9062.50285279574
2007-02-21,9068.999619627235
2007-02-22,9080.49748206928
2007-02-23,9079.503578498554
2007-02-26,9067.5
2007-02-27,9092.501889644747
2007-02-28,9131.49648020589
2007-03-01,9152.499054820417
2007-03-02,9167.499810073692
2007-03-05,9255.002675227393
2007-03-06,9220.0
2007-03-07,9210.003806623527
2007-03-08,9172.498479318736
2007-03-09,9176.001520334476
2007-03-12,9172.499239890543
2007-03-13,9214.502950522014
2007-03-14,9219.502389440946
2007-03-15,9225.502797520036
2007-03-16,9226.499061913695
2007-03-19,9225.00187927535
2007-03-20,9155.001504211794
2007-03-21,9135.003385240352
2007-03-22,9106.501385663996
2007-03-23,9110.002251069258
2007-03-26,9103.497926875236
2007-03-27,9120.498988536749
2007-03-28,9149.498052142642
2007-03-29,9127.501497902937
2007-03-30,9125.003754317464
2007-04-02,9114.499476283107
2007-04-03,9092.498877077407
2007-04-04,9115.997603355303
2007-04-05,9100.0
2007-04-10,9100.0
2007-04-11,9084.997764197346
2007-04-12,9110.997252543255
2007-04-13,9096.002069169375
2007-04-16,9092.50184501845
2007-04-17,9087.497232268064
2007-04-18,9089.997790380792
2007-04-19,9102.499816189986
2007-04-20,9090.496839629575
2007-04-23,9089.503577487645
2007-04-24,9088.499484611986
2007-04-25,9081.998681222069
2007-04-26,9080.001471020889
2007-04-27,9077.497617825991
2007-04-30,9082.998897464167
2007-05-02,9072.49779216956
2007-05-03,9046.49966943363
2007-05-04,8974.500405574809
2007-05-07,8885.001836210064
2007-05-08,8889.496975955155
2007-05-09,8814.99815293683
2007-05-10,8765.003326679973
2007-05-11,8869.998516980571
2007-05-14,8800.0
2007-05-15,8805.000738661545
2007-05-16,8805.00221010756
2007-05-17,8794.998520272271
2007-05-18,8819.99703198041
2007-05-21,8759.99702469503
2007-05-22,8679.002527129478
2007-05-23,8710.0
2007-05-24,8739.998512790005
2007-05-25,8750.00371996131
2007-05-28,8743.001560990113
2007-05-29,8814.997409134652
2007-05-30,8840.0
2007-05-31,8830.000743328626
2007-06-01,8827.002083953557
2007-06-04,8775.003708648568
2007-06-05,8794.997044043748
2007-06-06,8905.002590098424
2007-06-07,8875.003711952486
2007-06-08,9104.996628960971
2007-06-11,9074.998128041932
2007-06-12,8980.0
2007-06-13,9082.99841950779
2007-06-14,9070.001503307276
2007-06-15,9045.500976415804
2007-06-18,8900.0
2007-06-19,8925.001865254048
2007-06-20,8944.998882847993
2007-06-21,9015.003358960961
2007-06-22,9004.999628003869
2007-06-25,9034.997399895996
2007-06-26,9080.0
2007-06-27,9133.00342312844
2007-06-28,9077.500556916908
2007-06-29,9035.001851166235
2007-07-02,9012.99676184869
2007-07-03,9014.998897139914
2007-07-04,9007.497429872228
2007-07-05,9009.999999999998
2007-07-06,9044.998528979111
2007-07-09,9019.998531679024
2007-07-10,8998.002341577638
2007-07-11,9032.501999563732
2007-07-12,9060.001450536698
2007-07-13,9022.500362792047
2007-07-16,9044.99673463464
2007-07-17,9054.99963691816
2007-07-18,9100.0
2007-07-19,9090.0
2007-07-20,9057.501992320509
2007-07-23,9072.498372042544
2007-07-24,9042.499819272754
2007-07-25,9104.998908535254
2007-07-26,9137.997376475732
2007-07-27,9194.996703538203
2007-07-30,9210.000732118018
2007-07-31,9225.001823885605
2007-08-01,9304.998902144478
2007-08-02,9300.0
2007-08-03,9273.00277493793
2007-08-06,9300.0
2007-08-07,9335.000724952879
2007-08-08,9294.497607655503
2007-08-09,9330.00218515551
2007-08-10,9347.501831501831
2007-08-13,9342.502380777965
2007-08-14,9354.999632109484
2007-08-15,9426.001780943901
2007-08-16,9475.001864975755
2007-08-17,9475.00371636688
2007-08-20,9389.997031760166
2007-08-21,9439.998519395913
2007-08-22,9394.997406062403
2007-08-23,9352.998379254457
2007-08-24,9405.001836210064
2007-08-27,9379.997071313517
2007-08-28,9395.001463700233
2007-08-29,9415.00256767662
2007-08-30,9420.0
2007-08-31,9390.003648303538
2007-09-03,9388.99647887324
2007-09-04,9405.0
2007-09-05,9398.498675301737
2007-09-06,9397.497988148365
2007-09-07,9397.502920560748
2007-09-10,9414.998187749185
2007-09-11,9440.002893518518
2007-09-12,9407.497299243787
2007-09-13,9402.496941785997
2007-09-14,9380.0
2007-09-17,9387.497297686821
2007-09-18,9377.500540852383
2007-09-19,9225.001788908767
2007-09-20,9160.0
2007-09-21,9159.997152822265
2007-09-24,9124.998228583576
2007-09-25,9167.503190131858
2007-09-26,9160.996673037445
2007-09-27,9140.0
2007-09-28,9145.003173707597
2007-10-01,9084.998594716133
2007-10-02,9090.497705612424
2007-10-03,9124.001408946813
2007-10-04,9124.998228081366
2007-10-05,9089.99717034522
2007-10-08,9069.997870679252
2007-10-09,9075.001781007339
2007-10-10,9075.003534568075
2007-10-11,9059.997182900206
2007-10-12,9060.001411133846
2007-10-15,9060.002811753127
2007-10-16,9060.0
2007-10-17,9095.0
2007-10-18,9092.502972235821
2007-10-19,9089.998600223964
2007-10-22,9134.999294084426
2007-10-23,9140.00280622983
2007-10-24,9177.498243148279
2007-10-25,9155.000349430427
2007-10-26,9122.497219132369
2007-10-29,9094.996873045653
2007-10-30,9104.99757062539
2007-10-31,9097.002837959437
2007-11-01,9107.002704014423
2007-11-02,9132.502244630155
2007-11-05,9160.001380452788
2007-11-06,9117.50189042414
2007-11-07,9119.997282977856
2007-11-08,9134.501568253103
2007-11-09,9125.001702649322
2007-11-12,9169.997942245696
2007-11-13,9184.000821523927
2007-11-14,9220.0
2007-11-15,9312.002185941663
2007-11-16,9319.998634905467
2007-11-19,9329.998635184933
2007-11-20,9350.003381805884
2007-11-21,9405.00202511138
2007-11-22,9380.497673477645
2007-11-23,9366.000405159024
2007-11-26,9380.0
2007-11-27,9400.0
2007-11-28,9417.501864786058
2007-11-29,9379.997285927535
2007-11-30,9370.00203238263
2007-12-03,9330.00136369835
2007-12-04,9292.999118105963
2007-12-05,9265.0
2007-12-06,9264.99931290367
2007-12-07,9272.503242542152
2007-12-10,9266.00081532817
2007-12-11,9275.0
2007-12-12,9300.497444633731
2007-12-13,9309.997956820815
2007-12-14,9327.500172306844
2007-12-17,9415.000347391093
2007-12-18,9394.998612652607
2007-12-19,9430.003475842892
2007-12-20,9430.002090738031
2007-12-21,9427.503477051461
2007-12-24,9415.002083622725
2007-12-27,9417.497933314964
2007-12-28,9394.500408385515
2007-12-31,9392.500509476258
2008-01-02,9379.997276688453
2008-01-03,9417.501525113536
2008-01-04,9434.99694438786
2008-01-07,9440.50125653739
2008-01-08,9450.4998299898
2008-01-09,9439.50272479564
2008-01-10,9437.498294912019
2008-01-11,9435.498918334235
2008-01-14,9430.00335683115
2008-01-15,9430.00134354427
2008-01-16,9444.997295835587
2008-01-17,9437.002246273229
2008-01-18,9447.498977783835
2008-01-21,9459.99861897528
2008-01-22,9479.99862011867
2008-01-23,9390.002744613696
2008-01-24,9376.498670122077
2008-01-25,9330.003400204014
2008-01-28,9350.003388681802
2008-01-29,9323.00142151222
2008-01-30,9287.501688048616
2008-01-31,9246.503026227303
2008-02-01,9207.502182819531
2008-02-04,9214.498617573672
2008-02-05,9210.001361655772
2008-02-06,9242.001231105944
2008-02-07,9242.00013727778
2008-02-08,9237.497416109694
2008-02-11,9275.0034383166
2008-02-12,9265.002063557573
2008-02-13,9260.002742355684
2008-02-14,9215.000683713935
2008-02-15,9170.001362954885
2008-02-18,9161.000273298716
2008-02-19,9169.997286663953
2008-02-20,9189.997270742359
2008-02-21,9164.997285559175
2008-02-22,9172.002963362069
2008-02-25,9129.999325099549
2008-02-26,9086.9974452064
2008-02-27,9052.997872906142
2008-02-28,9075.001653329806
2008-02-29,9098.701127447748
2008-03-03,9109.998026705256
2008-03-04,9084.999342364856
2008-03-05,9088.997104501184
2008-03-06,9059.997388863503
2008-03-07,9059.99870273075
2008-03-10,9180.0
2008-03-11,9187.00175564081
2008-03-12,9159.998707759902
2008-03-13,9215.002888874622
2008-03-14,9232.999164578112
2008-03-17,9265.003170577045
2008-03-18,9200.0
2008-03-19,9184.998725465206
2008-03-20,9234.999675808856
2008-03-25,9185.002248057037
2008-03-26,9190.0
2008-03-27,9200.0
2008-03-28,9205.001266143328
2008-03-31,9215.00126486213
2008-04-01,9223.001277139207
2008-04-02,9180.002558853634
2008-04-03,9250.0
2008-04-04,9235.00190815418
2008-04-07,9194.997769706239
2008-04-08,9194.998088441442
2008-04-09,9210.002543558438
2008-04-10,9192.497637795275
2008-04-11,9182.99753679025
2008-04-14,9189.99936984057
2008-04-15,9195.002527167046
2008-04-16,9190.996986438975
2008-04-17,9190.001260080646
2008-04-18,9185.0
2008-04-21,9184.998112970185
2008-04-22,9184.997803025548
2008-04-23,9210.0
2008-04-24,9220.001268311244
2008-04-25,9225.0
2008-04-28,9214.998720245714
2008-04-29,9219.998715560978
2008-04-30,9222.001287001287
2008-05-02,9225.003234571095
2008-05-05,9213.00129366106
2008-05-06,9210.00128799588
2008-05-07,9225.003240440701
2008-05-08,9280.002606372582
2008-05-09,9239.998706171562
2008-05-12,9243.99870382372
2008-05-13,9260.001292574161
2008-05-14,9294.999676144827
2008-05-15,9309.99741501874
2008-05-16,9284.998064266356
2008-05-19,9280.002567888552
2008-05-20,9284.99904085939
2008-05-21,9292.00152351933
2008-05-22,9310.003173595684
2008-05-23,9312.99707788083
2008-05-26,9350.00317238754
2008-05-27,9334.999999999998
2008-05-28,9300.0
2008-05-29,9309.999356954537
2008-05-30,9314.99871034305
2008-06-02,9304.999677855809
2008-06-03,9309.99807605977
2008-06-04,9315.498512866934
2008-06-05,9304.999350733671
2008-06-06,9324.998397127652
2008-06-09,9334.99746578814
2008-06-10,9334.999355919104
2008-06-11,9305.00161134386
2008-06-12,9324.99837841344
2008-06-13,9310.002608242045
2008-06-16,9315.000970308558
2008-06-17,9302.997997027847
2008-06-18,9284.999677273609
2008-06-19,9286.996964020413
2008-06-20,9260.0
2008-06-23,9272.997873848335
2008-06-24,9263.00102774923
2008-06-25,9254.997115199692
2008-06-26,9194.997139406269
2008-06-27,9214.99872999746
2008-06-30,9229.998731286476
2008-07-01,9220.0
2008-07-02,9215.000632671137
2008-07-03,9210.003147623544
2008-07-04,9212.00306298258
2008-07-07,9210.497731774329
2008-07-08,9204.99776885319
2008-07-09,9173.000318167356
2008-07-10,9159.001782531193
2008-07-11,9157.998105462584
2008-07-14,9151.498706379756
2008-07-15,9140.0
2008-07-16,9140.999496475328
2008-07-17,9148.003028582245
2008-07-18,9148.002023267578
2008-07-21,9151.998991045528
2008-07-22,9147.999246183805
2008-07-23,9141.998602375961
2008-07-24,9132.002296357721
2008-07-25,9121.99694928181
2008-07-28,9118.499936491808
2008-07-29,9122.999044890163
2008-07-30,9122.996985053564
2008-07-31,9094.997117417206
2008-08-01,9095.999743161681
2008-08-04,9086.99730181164
2008-08-05,9078.000903983988
2008-08-06,9072.502907352371
2008-08-07,9100.0
2008-08-08,9170.001326787846
2008-08-11,9175.0
2008-08-12,9170.000670825786
2008-08-13,9179.99731597665
2008-08-14,9180.49909438519
2008-08-15,9189.999321067282
2008-08-18,9190.002720348204
2008-08-19,9188.001635211554
2008-08-20,9159.997285190715
2008-08-21,9150.999054948023
2008-08-22,9139.998649378715
2008-08-25,9159.998645628768
2008-08-26,9175.00342512673
2008-08-27,9159.998645628768
2008-08-28,9160.002708008937
2008-08-29,9150.003393281304
2008-09-01,9160.002735790986
2008-09-02,9210.00275558005
2008-09-03,9207.000900214667
2008-09-04,9211.002208724462
2008-09-05,9374.998245244613
2008-09-08,9299.000984944421
2008-09-09,9320.001414027149
2008-09-10,9329.998580956437
2008-09-11,9425.003588345055
2008-09-12,9430.001421868334
2008-09-15,9450.0035333192
2008-09-16,9455.001051377305
2008-09-17,9399.999999999998
2008-09-18,9400.0
2008-09-19,9375.0
2008-09-22,9290.000686294694
2008-09-23,9329.99796347838
2008-09-24,9335.00340367597
2008-09-25,9372.503401360544
2008-09-26,9385.0
2008-09-29,9442.999512161126
2008-09-30,9430.000699154023
2008-10-01,9495.667921312408
2008-10-02,9430.000719269223
2008-10-03,9429.99855428654
2008-10-06,9590.002933841866
2008-10-07,9550.0
2008-10-08,9670.999927172092
2008-10-09,9625.003654436485
2008-10-10,9859.997054274982
2008-10-13,9820.001466383166
2008-10-14,9719.99709133217
2008-10-15,9780.0
2008-10-16,9974.998149107869
2008-10-17,9802.499253954044
2008-10-20,9845.001489868891
2008-10-21,9845.00151699029
2008-10-22,9900.0
2008-10-23,10000.0
2008-10-24,10212.996189266434
2008-10-27,10950.0
2008-10-28,10800.0
2008-10-29,10800.000000000002
2008-10-30,10674.99808208669
2008-10-31,10899.999999999998
2008-11-03,11000.0
2008-11-04,10900.0
2008-11-05,10988.003108003108
2008-11-06,11000.0
2008-11-07,11100.0
2008-11-10,11000.000000000002
2008-11-11,11374.998038754216
2008-11-12,11550.0
2008-11-13,11850.003992015969
2008-11-14,11800.0
2008-11-17,11900.0
2008-11-18,12075.00197581601
2008-11-19,12199.999999999998
2008-11-20,12250.0
2008-11-21,12400.0
2008-11-24,12550.003914507162
2008-11-25,12500.000000000002
2008-11-26,12350.00386548125
2008-11-27,12375.0
2008-11-28,12250.003928655615
2008-12-01,12400.0
2008-12-02,12500.0
2008-12-03,12100.134674799969
2008-12-04,11925.0
2008-12-05,11650.00394788788
2008-12-08,11649.999999999998
2008-12-09,11050.0
2008-12-10,10975.001934235977
2008-12-11,11050.003783579266
2008-12-12,11300.0
2008-12-15,11190.0
2008-12-16,11163.00219138057
2008-12-17,11025.001778220358
2008-12-18,11050.0
2008-12-19,11075.0
2008-12-22,11300.0
2008-12-23,11175.00357704965
2008-12-24,11224.998214923242
2008-12-29,11100.0
2008-12-30,11000.0
2008-12-31,10950.003592728319
2009-01-02,11100.0
2009-01-05,11100.0
2009-01-06,11000.000000000002
2009-01-07,10850.00367782273
2009-01-08,11029.999265623852
2009-01-09,10988.000584624378
2009-01-12,11175.003733014782
2009-01-13,11261.996682250037
2009-01-14,11127.002201472711
2009-01-15,11255.001910584639
2009-01-16,11028.00301431801
2009-01-19,11090.001517220451
2009-01-20,11309.002320185617
2009-01-21,11200.000000000002
2009-01-22,11250.0
2009-01-23,11330.003907776474
2009-01-26,11330.0
2009-01-27,11325.003795354487
2009-01-28,11325.0
2009-01-29,11374.99809320418
2009-01-30,11400.0
2009-02-02,11763.00156739812
2009-02-03,11675.001945676706
2009-02-04,11750.0
2009-02-05,11662.99789539325
2009-02-06,11775.0
2009-02-09,11764.998462484626
2009-02-10,11819.996915246395
2009-02-11,11850.0
2009-02-12,11960.001558482038
2009-02-13,11850.003899243547
2009-02-16,11960.0
2009-02-17,12299.999999999998
2009-02-18,12050.0
2009-02-19,12080.0
2009-02-20,12100.0
2009-02-23,11920.003125488356
2009-02-24,12000.0
2009-02-25,12025.001953888237
2009-02-26,12037.998748239712
2009-02-27,11979.998418222081
2009-03-02,12080.001587805651
2009-03-03,11994.998018232263
2009-03-04,12070.0039824771
2009-03-05,12125.00199123855
2009-03-06,12089.99841997156
2009-03-09,12010.003979307601
2009-03-10,11944.99726198858
2009-03-11,12025.003910527139
2009-03-12,12069.996870599281
2009-03-13,11975.00193723363
2009-03-16,11950.0
2009-03-17,12000.0
2009-03-18,11940.0
2009-03-19,11964.998902786921
2009-03-20,11789.99926193815
2009-03-23,11575.003687859567
2009-03-24,11400.0
2009-03-25,11675.003705350528
2009-03-26,11610.002204747556
2009-03-27,11496.998871756301
2009-03-30,11554.998863033428
2009-03-31,11700.0
2009-04-01,11680.001509889778
2009-04-02,11480.002986857826
2009-04-03,11458.003724394786
2009-04-06,11325.0
2009-04-07,11374.998113919277
2009-04-08,11328.002418562468
2009-04-09,11375.001883522942
2009-04-14,10900.000000000002
2009-04-15,10894.99734305018
2009-04-16,10699.999999999998
2009-04-17,10750.0
2009-04-20,10739.996915008483
2009-04-21,10875.0
2009-04-22,10900.0
2009-04-23,10925.003831417624
2009-04-24,10800.0
2009-04-27,10824.998095238096
2009-04-28,10880.003078817734
2009-04-29,10804.997738579828
2009-04-30,10600.0
2009-05-04,10510.194358315057
2009-05-05,10525.001865254048
2009-05-06,10422.999549617174
2009-05-07,10395.457606824815
2009-05-08,10364.998137802608
2009-05-11,10398.423456608221
2009-05-12,10356.910034349192
2009-05-13,10346.44351464435
2009-05-14,10390.15704490157
2009-05-15,10435.049563544904
2009-05-18,10379.457536682972
2009-05-19,10245.592124595945
2009-05-20,10294.653031409787
2009-05-21,10373.059327572435
2009-05-22,10227.411966790723
2009-05-25,10197.494646680942
2009-05-26,10267.220304860512
2009-05-27,10388.554780231638
2009-05-28,10325.0
2009-05-29,10312.994751028515
2009-06-01,10231.054852320674
2009-06-02,10260.696727068409
2009-06-03,10120.69402407264
2009-06-04,10087.293366442002
2009-06-05,9930.697608802991
2009-06-08,10077.63594403577
2009-06-09,10076.982591876209
2009-06-10,10005.531130336123
2009-06-11,10129.672847018397
2009-06-12,10096.043987432162
2009-06-15,10173.465703971118
2009-06-16,10224.996400287977
2009-06-17,10277.131502890174
2009-06-18,10280.73275862069
2009-06-19,10401.234567901234
2009-06-22,10458.94790012989
2009-06-23,10510.673916153957
2009-06-24,10381.495473661702
2009-06-25,10278.895265423243
2009-06-26,10220.722190692395
2009-06-29,10268.594394650734
2009-06-30,10207.711900382057
2009-07-01,10230.795970488081
2009-07-02,10231.63214463663
2009-07-03,10189.756585052466
2009-07-06,10230.366266100596
2009-07-07,10253.534488907912
2009-07-08,10249.902884684556
2009-07-09,10145.268048606147
2009-07-10,10196.467880008633
2009-07-13,10239.77817531306
2009-07-14,10209.641912658137
2009-07-15,10132.500532330187
2009-07-16,10124.225053078557
2009-07-17,10177.466288147622
2009-07-20,9990.068228177533
2009-07-21,10055.389158405402
2009-07-22,10088.605454161088
2009-07-23,10027.458008292922
2009-07-24,9999.536093343642
2009-07-27,9967.201625902306
2009-07-28,9924.23220184131
2009-07-29,9957.430516165625
2009-07-30,9954.856614246068
2009-07-31,9950.749752440233
2009-08-03,9902.789624554289
2009-08-04,9878.086763070078
2009-08-05,9909.70159611381
2009-08-06,9934.481558803061
2009-08-07,9966.176777878387
2009-08-10,9930.573158710042
2009-08-11,9921.050402371875
2009-08-12,9994.855328158079
2009-08-13,9952.49422794375
2009-08-14,9967.091087169441
2009-08-17,10033.442296759522
2009-08-18,10022.693425998157
2009-08-19,10130.661848072561
2009-08-20,10058.899108333919
2009-08-21,10015.69434752268
2009-08-24,10005.697130489423
2009-08-25,10024.643954202736
2009-08-26,10095.739313244569
2009-08-27,10167.486683487523
2009-08-28,10049.651907546644
2009-08-31,10082.78447309417
2009-09-01,10114.216850635741
2009-09-02,10162.137834036568
2009-09-03,10110.247645622603
2009-09-04,10115.243303884448
2009-09-07,10060.872295882762
2009-09-08,9989.995163407724
2009-09-09,9924.156452279301
2009-09-10,9935.641113784806
2009-09-11,9913.978347265998
2009-09-14,9954.934413845203
2009-09-15,9925.473957976867
2009-09-16,9689.768931906483
2009-09-17,9696.689777052747
2009-09-18,9699.782386943218
2009-09-21,9700.327466230045
2009-09-22,9686.637347767253
2009-09-23,9701.332611783806
2009-09-24,9654.130552546047
2009-09-25,9655.323790047716
2009-09-28,9730.662116040956
2009-09-29,9724.998281668843
2009-09-30,9649.682442122517
