date,IDR,MYR,THB,SGD,PHP
2023-07-18,14983.971568191915,4.542514438027543,34.150155486450466,1.3208351843625055,54.4300310972901
2023-07-19,14997.825699518802,4.5425057921939045,34.155230796649434,1.3255212974514345,54.59989306718944
2023-07-20,14984.067160846656,4.5430025899794595,33.95998928284362,1.3224077878003038,54.539608823792086
2023-07-21,15027.168929245707,4.561539153106176,34.370223860469295,1.32985705295334,54.729839072192746
2023-07-24,15020.917447728913,4.572458543619322,34.38987022350397,1.330389329488104,54.60526315789475
2023-07-25,15027.626459143969,4.562483033209665,34.490091394443944,1.3281151027056375,54.5389557506108
2023-07-26,15046.550321005514,4.549507188715073,34.27977213129577,1.3276064743647706,54.63513880097658
2023-07-27,15003.4606741573,4.521977528089888,34.08988764044943,1.3237752808988763,54.56988764044944
2023-07-28,15095.767484105358,4.55449591280654,34.37965485921889,1.3308810172570391,54.86376021798365
2023-07-31,15079.969155402341,4.50902658078563,34.23024584958723,1.3299464755511203,54.90519822189966
2023-08-01,15120.337283500454,4.518505013673656,34.25524156791249,1.3346399270738378,54.85961713764813
2023-08-02,15180.56440600819,4.54401456531634,34.27492034592626,1.3375512061902595,55.16886663632226
2023-08-03,15168.331503841933,4.554976216611782,34.624954262714965,1.3426637394804244,55.56531284302964
2023-08-04,15187.822035446738,4.554997259272794,34.78987758085145,1.3430476886533893,55.79481088982276
2023-08-07,15193.035324107792,4.558994901675164,34.819737800437,1.3410415149308084,56.13073561544064
2023-08-08,15227.622441520467,4.582510964912281,35.04020467836257,1.3492324561403508,56.420869883040936
2023-08-09,15191.384026258205,4.572027716994894,34.9753829321663,1.3458242159008023,56.2800875273523
2023-08-10,15173.999455485977,4.571013703602867,35.014974135583984,1.3454941464742716,56.103094654687354
2023-08-11,15277.998909487458,4.586968375136315,35.02998909487459,1.3495092693565975,56.50218102508178
2023-08-14,15309.231473010066,4.617017383348582,35.2003659652333,1.3552607502287284,56.845379688929555
2023-08-15,15339.65769723595,4.6357312831777415,35.38989566172433,1.35722130697419,56.85886875343218
2023-08-16,15285.1410773177,4.629534628068891,35.36002198607549,1.3578233785269331,56.66178087211433
