date,rate,ret,log_ret,ma30,ma90,vol30,vol90,ret_z
2016-10-31,13040.21560387356,-0.0007883195345859129,-0.0007886304218267526,13029.5121603568,13106.9490165228,0.04959611561847922,0.058726059582216904,-0.12081031769150745
2016-11-01,13048.0,0.0005969530230871545,0.0005967749175077586,13026.37891047602,13105.469144561976,0.04942920835807336,0.05231689769768786,0.1440312135438299
2016-11-02,13051.590806669672,0.0002751997754193436,0.00027516191490839503,13023.582012103425,13104.436825201159,0.04944436758120495,0.05212391572708536,0.08426679622888776
2016-11-03,13068.004338394794,0.0012575885934713593,0.0012567984912816854,13023.42668421258,13103.500041203137,0.04765516092971126,0.05215977114222904,0.27986840654591494
2016-11-04,13088.84882358244,0.0015950779206894694,0.0015938071350589667,13023.838225463554,13103.2649782391,0.047875397421087894,0.05195783526319316,0.3484711422714865
2016-11-07,13088.003977580907,-6.454700584601625e-05,-6.454908909425683e-05,13025.771572990685,13103.17249036206,0.046653042095106415,0.05192867134106682,0.02202974598801769
2016-11-08,13096.84725493749,0.0006756780767891435,0.0006754499091297106,13031.19975540423,13102.818760577118,0.040850292874019443,0.05177333433382437,0.17228571904122456
2016-11-09,13190.99981854473,0.007188948742739898,0.007163231430796557,13039.31637890286,13102.652105947542,0.045304951915577756,0.05223714241811673,1.4353068956777753
2016-11-10,13284.882973841211,0.0071172129927934424,0.007092005168034987,13049.645737098723,13103.817472323559,0.048908408742303955,0.05346913803194001,1.4172455433976414
2016-11-11,13404.99816581071,0.00904149417093203,0.00900086458034366,13061.44570881157,13106.167497110793,0.05251230085583614,0.05550830728987696,1.7881158428345256
2016-11-14,13357.502087779529,-0.00354316184483483,-0.003549453709224437,13073.945689404578,13109.000876268157,0.050988476254992594,0.05457286143476041,-0.6766883173933022
2016-11-15,13368.62052949373,0.0008323743197744538,0.0008320280883875597,13086.299641349384,13111.7355187664,0.050984500719032315,0.054538139791765826,0.1794974914071472
2016-11-16,13470.996075499908,0.007657899016605185,0.007628726148524834,13100.869073164653,13116.463228853843,0.05436500021845094,0.05496313493516521,1.5151512934529299
2016-11-17,13372.50163291966,-0.0073115931463585415,-0.0073384538533236565,13112.68588366743,13120.024322256575,0.059274239089917385,0.05644226327911247,-1.4056667815606332
2016-11-18,13427.50023520557,0.004112813278744909,0.004104378780647622,13127.405370861296,13123.802102647747,0.059092554816299714,0.05666077987029182,0.8242607379300242
2016-11-21,13390.998024644909,-0.0027184665739165004,-0.0027221683144009745,13141.18863834946,13127.140966069846,0.05993018105974628,0.0568841729474878,-0.508957914932218
2016-11-22,13426.0243006499,0.0026156583654577403,0.002612243484593435,13153.91097558477,13130.891233559825,0.0588643459373573,0.05701596588892648,0.5292768929683752
2016-11-23,13536.521411054518,0.008230069299015819,0.008196386957823876,13170.784435808064,13135.67286567131,0.06214357351440236,0.05852079148480654,1.6100734865818462
2016-11-24,13550.000000000002,0.000995720284125312,0.0009952248835105593,13186.534571702246,13140.483931389774,0.061748354946539664,0.0585252532882101,0.2075729103605684
2016-11-25,13517.503776435044,-0.0023982452815467514,-0.002401125677948812,13202.089248271168,13144.950253639896,0.06192131869462754,0.05870306954758133,-0.4494824564603986
2016-11-28,13529.99622213827,0.0009241680941864949,0.0009237413137785921,13217.82231014185,13149.322477391413,0.06189752261573945,0.05867306387557774,0.211439924610553
2016-11-29,13572.50378214826,0.0031417274116039007,0.003136802498499236,13235.905739224465,13153.736634881117,0.061315074716449806,0.05869831671606692,0.6462588452780554
2016-11-30,13552.496473906913,-0.001474105924926139,-0.0014751934879857487,13254.488970201859,13158.269524158917,0.06071637901102001,0.058605659895270105,-0.2724804116797575
2016-12-01,13544.998588500988,-0.0005532475452297847,-0.0005534006431222593,13272.405438027425,13163.186200189853,0.0609714541883451,0.058319124277259535,-0.08115493979994631
2016-12-02,13520.306333395978,-0.0018229795258873915,-0.0018246431752366732,13287.296290943548,13167.839573399438,0.060590759478863866,0.05843060279566905,-0.332524575192758
2016-12-05,13432.498598392822,-0.006494507804624683,-0.0065156888773376664,13301.079666314945,13172.283335444561,0.06269115890288988,0.05880132967694804,-1.2717361113807555
2016-12-06,13382.504192286196,-0.003721899223768199,-0.003728842724711967,13313.629904169176,13175.77229126443,0.06394883414248413,0.059046942618825295,-0.7143112641236647
2016-12-07,13325.004659832246,-0.004296619797593215,-0.004305876793813113,13324.127771167397,13177.611231929232,0.06572471036082085,0.05843618607197363,-0.8235296233098709
2016-12-08,13286.498792046088,-0.00288974516476026,-0.0028939285395210845,13332.595701678021,13179.07230966333,0.06652052618528638,0.05865149361238659,-0.5458331847569611
2016-12-09,13327.502604413296,0.0030861262254999744,0.0030813739129413875,13341.829002799313,13181.566751174461,0.06686524004009518,0.05845076343103283,0.6505042818829996
